"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"214485085423026176","","","2012-06-17 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for MONDAY JUNE 18, 2012 numbered 001 - 600 are to report for jury service no later than 8:00 am.","","","",""
"213397920697942016","","","2012-06-14 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for FRIDAY JUNE 15, 2012 numbered 8000 - 8600 are to report for jury service no later than 8:00 am.","","","",""
"213035530517090305","","","2012-06-13 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for THURSDAY JUNE 14, 2012 numbered 6000 - 6600 are to report for jury service no later than 8:00 am.","","","",""
"212673157046345728","","","2012-06-12 22:30:06 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for WEDNESDAY JUNE 13, 2012 numbered 4000 - 4600 are to report for jury service no later than 8:00 am.","","","",""
"212310755763175426","","","2012-06-11 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for TUESDAY JUNE 12, 2012 numbered 2000 - 2600 are to report for jury service no later than 8:00 am.","","","",""
"211948367620734978","","","2012-06-10 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for MONDAY JUNE 11, 2012 numbered 1 - 600 are to report for jury service no later than 8:00 am.","","","",""
"210861205777154048","","","2012-06-07 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for FRIDAY JUNE 8, 2012 numbered 8000 - 8800 are to report for jury service no later than 8:00 am.","","","",""
"210498819236958208","","","2012-06-06 22:30:04 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for THURSDAY JUNE 7, 2012 numbered 6000 - 6900 are to report for jury service no later than 8:00 am.","","","",""
"210136433111990273","","","2012-06-05 22:30:04 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for WEDNESDAY JUNE 6, 2012 numbered 4000 - 5000 are to report for jury service no later than 8:00 am.","","","",""
"209774042566234112","","","2012-06-04 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for TUESDAY JUNE 5, 2012 numbered 2000 - 3100 are to report for jury service no later than 8:00 am.","","","",""
"209411654096650242","","","2012-06-03 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for MONDAY JUNE 4, 2012 numbered 001 - 1300 are to report for jury service no later than 8:00 am.","","","",""
"208324489249964032","","","2012-05-31 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for FRIDAY JUNE 1, 2012 numbered 8000 - 8600 are to report for jury service no later than 8:00 am.","","","",""
"207962102202253314","","","2012-05-30 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for THURSDAY MAY 31, 2012 numbered 6000 - 6700 are to report for jury service no later than 8:00 am.","","","",""
"207599709634834433","","","2012-05-29 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for WEDNESDAY MAY 30, 2012 numbered 4000 - 5000 are to report for jury service no later than 8:00 am.","","","",""
"207237326055800832","","","2012-05-28 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for TUESDAY MAY 29, 2012 numbered 2000 - 3002 are to report for jury service no later than 8:00 am.","","","",""
"206874935728160768","","","2012-05-27 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for TUESDAY MAY 29, 2012 numbered 2000 - 3002 are to report for jury service no later than 8:00 am.","","","",""
"205787770692706304","","","2012-05-24 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for FRIDAY MAY 25, 2012 numbered 8000 - 8600 are to report for jury service no later than 8:00 am.","","","",""
"205425382764191744","","","2012-05-23 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for THURSDAY MAY 24, 2012 numbered 6000 - 6800 are to report for jury service no later than 8:00 am.","","","",""
"205062994361729024","","","2012-05-22 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for WEDNESDAY MAY 23, 2012 numbered 4000 - 5000 are to report for jury service no later than 8:00 am.","","","",""
"204700608937201668","","","2012-05-21 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for TUESDAY MAY 22, 2012 numbered 2000 - 3000 are to report for jury service no later than 8:00 am.","","","",""
"204338222661238784","","","2012-05-20 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for MONDAY MAY 21, 2012 numbered 001 - 1000 are to report for jury service no later than 8:00 am.","","","",""
"203251053427306496","","","2012-05-17 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for FRIDAY MAY 18, 2012 numbered 8000 - 8700 are to report for jury service no later than 8:00 am.","","","",""
"202888669076529153","","","2012-05-16 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for THURSDAY MAY 17, 2012 numbered 6000 - 7001 are to report for jury service no later than 8:00 am.","","","",""
"202526277939367936","","","2012-05-15 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for WEDNESDAY MAY 16, 2012 numbered 4000 - 5000 are to report for jury service no later than 8:00 am.","","","",""
"202163895698329602","","","2012-05-14 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for MONDAY MAY 14, 2012 numbered 1 - 1002 are to report for jury service no later than 8:00 am.","","","",""
"201801507321032704","","","2012-05-13 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","jurors with summonses for MONDAY MAY 14, 2012 numbered 1 - 1002 are to report for jury service no later than 8:00 am.","","","",""
"200714342331727872","","","2012-05-10 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","there are NO JURORS needed for jury service on tomorrow, FRIDAY MAY 11, 2012.","","","",""
"200351951190368256","","","2012-05-09 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 6000 through and including 7000 are to report for jury service on THURSDAY MAY 10, 2012.","","","",""
"199989565052813312","","","2012-05-08 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 4000 through and including 4700 are to report for jury service on WEDNESDAY MAY 9, 2012.","","","",""
"199627179854790656","","","2012-05-07 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 2000 through and including 3000 are to report for jury service on TUESDAY MAY 8, 2012.","","","",""
"199264788507922432","","","2012-05-06 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 1002 are to report for jury service on MONDAY MAY 7, 2012.","","","",""
"198177628153315329","","","2012-05-03 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 8000 through and including 8700 are to report for jury service on FRIDAY MAY 4, 2012.","","","",""
"197815243647361024","","","2012-05-02 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 6000 through and including 7000 are to report for jury service on THURSDAY MAY 3, 2012.","","","",""
"197452852111736834","","","2012-05-01 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 4000 through and including 5000 are to report for jury service on WEDNESDAY MAY 2, 2012.","","","",""
"197090467307978754","","","2012-04-30 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 2000 through and including 3000 are to report for jury service on TUESDAY MAY 1, 2012.","","","",""
"196728075491344385","","","2012-04-29 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 1 through and including 2000 are to report for jury service on MONDAY APRIL 30, 2012.","","","",""
"195640913651961858","","","2012-04-26 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 8000 through and including 8600 are to report for jury service on FRIDAY APRIL 27, 2012.","","","",""
"195278525043974145","","","2012-04-25 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 6000 through and including 6700 are to report for jury service on THURSDAY APRIL 26, 2012.","","","",""
"194916139233574912","","","2012-04-24 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 4000 through and including 5000 are to report for jury service on WEDNESDAY APRIL 25, 2012.","","","",""
"194553750025801729","","","2012-04-23 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 2000 through and including 3950 are to report for jury service on TUESDAY APRIL 24, 2012.","","","",""
"194191364165087235","","","2012-04-22 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 1400 are to report for jury service on MONDAY APRIL 23, 2012.","","","",""
"193104197443526657","","","2012-04-19 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 8000 through and including 9000 are to report for jury service on FRIDAY APRIL 20, 2012.","","","",""
"192741808281894914","","","2012-04-18 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 6000 through and including 7000 are to report for jury service on THURSDAY APRIL 19, 2012.","","","",""
"192379422442135552","","","2012-04-17 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 4000 through and including 4600 are to report for jury service on WEDNESDAY APRIL 18, 2012.","","","",""
"192017036761759744","","","2012-04-16 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 2000 through and including 2600 are to report for jury service on TUESDAY APRIL 17, 2012.","","","",""
"191654646182453250","","","2012-04-15 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 800 are to report for jury service on MONDAY APRIL 16, 2012.","","","",""
"190567480664670208","","","2012-04-12 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 8000 through and including 8800 are to report for jury service on FRIDAY APRIL 13, 2012.","","","",""
"190205094124466176","","","2012-04-11 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 6000 through and including 7000 are to report for jury service on THURSDAY APRIL 12, 2012.","","","",""
"189842708414730241","","","2012-04-10 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 4000 through and including 5000 are to report for jury service on WEDNESDAY APRIL 11, 2012.","","","",""
"189480319030800385","","","2012-04-09 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 2000 through and including 3000 are to report for jury service on TUESDAY APRIL 10, 2012.","","","",""
"189117932448649218","","","2012-04-08 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 1000 are to report for jury service on MONDAY APRIL 9, 2012.","","","",""
"188030765383168002","","","2012-04-05 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 8000 through and including 9000 are to report for jury service on FRIDAY APRIL 6, 2012.","","","",""
"187668383309893632","","","2012-04-04 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 6000 through and including 7000 are to report for jury service on THURSDAY APRIL 5, 2012.","","","",""
"187305992755740673","","","2012-04-03 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 4000 through and including 5000 are to report for jury service on WEDNESDAY APRIL 4, 2012.","","","",""
"186943605586411520","","","2012-04-02 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 2000 through and including 3000 are to report for jury service on TUESDAY APRIL 3, 2012.","","","",""
"186581220719734784","","","2012-04-01 22:30:04 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY APRIL 2, 2012.","","","",""
"185494053805228032","","","2012-03-29 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on FRIDAY MARCH 30, 2012.","","","",""
"185131668481392640","","","2012-03-28 22:30:04 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on THURSDAY MARCH 29, 2012.","","","",""
"184769279210688512","","","2012-03-27 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on WEDNESDAY MARCH 28, 2012.","","","",""
"184406889772220419","","","2012-03-26 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 700 are to report for jury service on TUESDAY MARCH 27, 2012.","","","",""
"184044497901064192","","","2012-03-25 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY MARCH 26, 2012.","","","",""
"182957338821525505","","","2012-03-22 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on FRIDAY MARCH 23, 2012.","","","",""
"182594951438282752","","","2012-03-21 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on THURSDAY MARCH 22, 2012.","","","",""
"182232559416115203","","","2012-03-20 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on WEDNESDAY MARCH 21, 2012.","","","",""
"181870174494916608","","","2012-03-19 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on TUESDAY MARCH 20, 2012.","","","",""
"181507782464385026","","","2012-03-18 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 700 are to report for jury service on MONDAY MARCH 19, 2012.","","","",""
"180420624244674561","","","2012-03-15 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 750 are to report for jury service on FRIDAY MARCH 16, 2012.","","","",""
"180058236446195714","","","2012-03-14 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 750 are to report for jury service on THURSDAY MARCH 15, 2012.","","","",""
"179695845220954112","","","2012-03-13 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 800 are to report for jury service on WEDNESDAY MARCH 14, 2012.","","","",""
"179333458487820288","","","2012-03-12 22:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 750 are to report for jury service on TUESDAY MARCH 13, 2012.","","","",""
"178971067501649922","","","2012-03-11 22:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 900 are to report for jury service on MONDAY MARCH 12, 2012.","","","",""
"177899007127982080","","","2012-03-08 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 750 are to report for jury service on FRIDAY MARCH 9, 2012.","","","",""
"177536619170119681","","","2012-03-07 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 750 are to report for jury service on THURSDAY MARCH 8, 2012.","","","",""
"177174232403427329","","","2012-03-06 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 750 are to report for jury service on WEDNESDAY MARCH 7, 2012.","","","",""
"176811842688122882","","","2012-03-05 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 700 are to report for jury service on TUESDAY MARCH 6, 2012.","","","",""
"176449456374419457","","","2012-03-04 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY MARCH 5, 2012.","","","",""
"175362291636764672","","","2012-03-01 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 850 are to report for jury service on FRIDAY MARCH 2, 2012.","","","",""
"174999901577560064","","","2012-02-29 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on THURSDAY MARCH 1, 2012.","","","",""
"174637515519696896","","","2012-02-28 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 900 are to report for jury service on WEDNESDAY FEBRUARY 29, 2012.","","","",""
"174275125787631616","","","2012-02-27 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on TUESDAY FEBRUARY 28, 2012.","","","",""
"173912738987384832","","","2012-02-26 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY FEBRUARY 27, 2012.","","","",""
"172825592138448896","","","2012-02-23 23:30:06 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on FRIDAY FEBRUARY 24, 2012.","","","",""
"172463188800053248","","","2012-02-22 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on THURSDAY FEBRUARY 23, 2012.","","","",""
"172100801202888704","","","2012-02-21 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 850 are to report for jury service on WEDNESDAY FEBRUARY 22, 2012.","","","",""
"171738411873472512","","","2012-02-20 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on TUESDAY FEBRUARY 21, 2012.","","","",""
"171376024813174784","","","2012-02-19 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on TUESDAY FEBRUARY 21, 2012.","","","",""
"170288859773538304","","","2012-02-16 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 800 are to report for jury service on FRIDAY FEBRUARY 17, 2012.","","","",""
"169926475083022340","","","2012-02-15 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on THURSDAY FEBRUARY 16, 2012.","","","",""
"169564083744550914","","","2012-02-14 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on WEDNESDAY FEBRUARY 15, 2012.","","","",""
"169201698525560833","","","2012-02-13 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 900 are to report for jury service on TUESDAY FEBRUARY 14, 2012.","","","",""
"168839309238075392","","","2012-02-12 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY FEBRUARY 13, 2012.","","","",""
"167752147960725504","","","2012-02-09 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on FRIDAY FEBRUARY 10, 2012.","","","",""
"167389760128692225","","","2012-02-08 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on THURSDAY FEBRUARY 9, 2012.","","","",""
"167027372565073920","","","2012-02-07 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on WEDNESDAY FEBRUARY 8, 2012.","","","",""
"166664985584480256","","","2012-02-06 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on TUESDAY FEBRUARY 7, 2012.","","","",""
"166302594082422784","","","2012-02-05 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY FEBRUARY 6, 2012.","","","",""
"165215429332180992","","","2012-02-02 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 850 are to report for jury service on FRIDAY FEBRUARY 3, 2012.","","","",""
"164853044251590656","","","2012-02-01 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on THURSDAY FEBRUARY 2, 2012.","","","",""
"164490658827079681","","","2012-01-31 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on WEDNESDAY FEBRUARY 1, 2012.","","","",""
"164128268423925761","","","2012-01-30 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 900 are to report for jury service on TUESDAY JANUARY 31, 2012.","","","",""
"163765877517459456","","","2012-01-29 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY JANUARY 30, 2012.","","","",""
"162678715220893697","","","2012-01-26 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on FRIDAY JANUARY 27, 2012.","","","",""
"162655324766085121","","","2012-01-26 21:57:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RDFoxworth: Here an idea: only require nonvoters to serve jury duty. I bet that would encourage people to vote. cc: @lukebroadwater  ...","162631234177081344","14850996","2012-01-26 20:21:22 +0000",""
"162316335597105152","","","2012-01-25 23:30:04 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on THURSDAY JANUARY 26, 2012.","","","",""
"161953941331001345","","","2012-01-24 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 850 are to report for jury service on WEDNESDAY JANUARY 25, 2012.","","","",""
"161591550441299970","","","2012-01-23 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on TUESDAY JANUARY 24, 2012.","","","",""
"161229163087405056","","","2012-01-22 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY JANUARY 23, 2012.","","","",""
"160142000887304192","","","2012-01-19 23:30:02 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 800 are to report for jury service on FRIDAY JANUARY 20, 2012.","","","",""
"159779615991283712","","","2012-01-18 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 850 are to report for jury service on THURSDAY JANUARY 19, 2012.","","","",""
"159417225403580420","","","2012-01-17 23:30:03 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on WEDNESDAY JANUARY 18, 2012.","","","",""
